DistrictName,MandalName,PanchayatId,PanchayatName,DateofRegister,Gender,year,month
Sangareddy ,Sirgapoor,206372,Gardegaon,08-08-2023,2,2023,August
Khammam ,Thallada,202752,Thallada,08-08-2023,1,2023,August
Adilabad ,Utnoor,195751,Utnur,08-08-2023,2,2023,August
Adilabad ,Utnoor,195751,Utnur,08-08-2023,1,2023,August
Nagarkurnool,Balmoor,204914,Balmoor,08-08-2023,2,2023,August
Kamareddy ,Kamareddy,278573,Shabdipoor Left Tanda,08-08-2023,1,2023,August
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,08-08-2023,2,2023,August
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,08-08-2023,2,2023,August
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,08-08-2023,2,2023,August
Nizamabad,Sirkonda,209804,Pothnoor,08-08-2023,2,2023,August
Nizamabad,Sirkonda,209806,Ravutla,08-08-2023,1,2023,August
Nizamabad,Sirkonda,209806,Ravutla,08-08-2023,2,2023,August
Siddipet,Siddipet Urban,206954,Mittapalle,08-08-2023,1,2023,August
Nizamabad,Sirkonda,209806,Ravutla,08-08-2023,2,2023,August
Nizamabad,Sirkonda,209803,Pandimadugu,08-08-2023,2,2023,August
Siddipet,Siddipet Urban,206954,Mittapalle,08-08-2023,2,2023,August
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,08-08-2023,2,2023,August
Kumuram Bheem Asifabad ,Wankidi,195774,Wankidi Kalan,08-08-2023,1,2023,August
Bhadradri Kothagudem ,Pinapaka,202677,Pinapaka,08-09-2023,1,2023,September
Mahabubnagar,Midjil,280237,Ranipet,08-09-2023,2,2023,September
Narayanpet,Narayanpet,205737,Kotakonda,08-09-2023,2,2023,September
Rangareddy,Moinabad,210259,Moinabad,08-09-2023,2,2023,September
Medak,Papannapet,206710,Papannapet,08-09-2023,1,2023,September
Medak,Kulcharam,281262,Venkatapur,08-09-2023,2,2023,September
Medak,Papannapet,206710,Papannapet,08-09-2023,2,2023,September
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,08-09-2023,2,2023,September
Bhadradri Kothagudem ,Pinapaka,202677,Pinapaka,08-09-2023,1,2023,September
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,08-09-2023,1,2023,September
Nagarkurnool,Nagarkurnool,205722,Wanapatla,08-09-2023,1,2023,September
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,08-09-2023,2,2023,September
Mahabubnagar,Bhoothpur,280427,Pedda Tanda,08-09-2023,2,2023,September
Medchal Malkajigiri,Shamirpet,210459,Mazidpur,08-09-2023,2,2023,September
Jogulamba Gadwal ,Maldakal,205638,Maldakal,08-09-2023,1,2023,September
Mahabubnagar,Bhoothpur,280427,Pedda Tanda,08-09-2023,2,2023,September
Jogulamba Gadwal ,Maldakal,205638,Maldakal,08-09-2023,2,2023,September
Medak,Alladurg,206079,Alladurg,08-09-2023,1,2023,September
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,08-09-2023,2,2023,September
Kamareddy ,Madnur,209574,Madnur,08-09-2023,2,2023,September
Medak,Chegunta,206148,Wadiaram,08-09-2023,1,2023,September
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,08-09-2023,2,2023,September
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,08-09-2023,1,2023,September
Nizamabad,Rudrur,278949,Suleman Nagar,08-10-2023,1,2023,October
Jogulamba Gadwal ,Maldakal,205638,Maldakal,08-10-2023,2,2023,October
Nizamabad,Rudrur,278949,Suleman Nagar,08-10-2023,1,2023,October
Narayanpet,Marikal,205064,Marikal,08-10-2023,2,2023,October
Rangareddy,Shamshabad,210483,Palamakole,08-11-2023,2,2023,November
Rangareddy,Shamshabad,210483,Palamakole,08-11-2023,1,2023,November
Rangareddy,Shamshabad,210485,Peddashapur,08-11-2023,1,2023,November
Sangareddy ,Raikode,206777,Raikode,08-11-2023,1,2023,November
Narayanpet,Maganoor,205573,Maganoor,08-11-2023,1,2023,November
Nizamabad,Indalwai,209376,Chandranpally,08-11-2023,2,2023,November
Bhadradri Kothagudem ,Pinapaka,202677,Pinapaka,08-11-2023,2,2023,November
Bhadradri Kothagudem ,Pinapaka,202677,Pinapaka,08-11-2023,1,2023,November
Bhadradri Kothagudem ,Manuguru,279758,Kunavaram,08-11-2023,2,2023,November
Yadadri Bhuvanagiri,Valigonda,208182,Arrur,08-11-2023,2,2023,November
Yadadri Bhuvanagiri,Valigonda,208182,Arrur,08-11-2023,1,2023,November
Nagarkurnool,Padara,204844,Chitlamkunta,08-11-2023,2,2023,November
Nirmal,Mudhole,195522,Mudhole,08-11-2023,1,2023,November
Bhadradri Kothagudem ,Aswaraopeta,202136,Aswaraopeta,08-12-2023,2,2023,December
Rangareddy,Shamshabad,210485,Peddashapur,08-12-2023,1,2023,December
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,08-12-2023,2,2023,December
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,08-12-2023,1,2023,December
Rangareddy,Shamshabad,210485,Peddashapur,08-12-2023,1,2023,December
Bhadradri Kothagudem ,Aswaraopeta,202136,Aswaraopeta,08-12-2023,2,2023,December
Medak,Kulcharam,206474,Rangampet,08-12-2023,2,2023,December
Rangareddy,Shamshabad,210485,Peddashapur,08-12-2023,2,2023,December
Medak,Papannapet,206710,Papannapet,08-12-2023,1,2023,December
Khammam ,Kallur,202366,Kalluru,08-12-2023,2,2023,December
Medak,Papannapet,206710,Papannapet,08-12-2023,1,2023,December
Adilabad ,Utnoor,195751,Utnur,08-12-2023,2,2023,December
Adilabad ,Ichoda,195151,Ichoda,08-12-2023,1,2023,December
Bhadradri Kothagudem ,Yellandu,202860,Komararam,08-12-2023,2,2023,December
Medak,Papannapet,206710,Papannapet,08-12-2023,2,2023,December
Suryapet,Thungathurthi,208178,Thungathurthy,08-12-2023,2,2023,December
Jogulamba Gadwal ,Maldakal,205638,Maldakal,09-01-2023,2,2023,January
Khammam ,Thallada,202752,Thallada,09-01-2023,2,2023,January
Khammam ,Thallada,202752,Thallada,09-01-2023,2,2023,January
Mahabubnagar,Koilkonda,205382,Koilkonda,09-01-2023,2,2023,January
Nizamabad,Renjal,209764,Satapur,09-01-2023,2,2023,January
Yadadri Bhuvanagiri,Rajapet,208045,Rajapet,09-01-2023,2,2023,January
Nizamabad,Renjal,209764,Satapur,09-01-2023,2,2023,January
Rajanna Sircilla,Mustabad,201702,Musthabad,09-01-2023,1,2023,January
Nalgonda,Nampally,207850,Nampally,09-01-2023,1,2023,January
Kumuram Bheem Asifabad ,Asifabad,194945,Yellaram,09-01-2023,2,2023,January
Bhadradri Kothagudem ,Pinapaka,202677,Pinapaka,09-01-2023,1,2023,January
Wanaparthy,Weepangandla,206021,Sampathraopally,09-01-2023,2,2023,January
Jogulamba Gadwal ,Maldakal,205638,Maldakal,09-01-2023,1,2023,January
Bhadradri Kothagudem ,Laxmidevipalli,202481,Laxmidevipalli,09-01-2024,2,2024,January
Narayanpet,Dhanwada,205055,Dhanwada,09-01-2024,2,2024,January
Khammam ,Thallada,202752,Thallada,09-01-2024,1,2024,January
Narayanpet,Dhanwada,205055,Dhanwada,09-01-2024,1,2024,January
Khammam ,Thallada,202752,Thallada,09-01-2024,1,2024,January
Narayanpet,Dhanwada,205055,Dhanwada,09-01-2024,1,2024,January
Khammam ,Thallada,202752,Thallada,09-01-2024,1,2024,January
Yadadri Bhuvanagiri,Ramannapeta,208062,Ramannapet,09-01-2024,2,2024,January
Kumuram Bheem Asifabad ,Tiryani,281938,Chintapally,09-01-2024,1,2024,January
Medchal Malkajigiri,Ghatkesar,210041,Chowderguda,09-01-2024,1,2024,January
Jogulamba Gadwal ,Ghattu,205195,Gorlakhandoddi,09-01-2024,1,2024,January
Yadadri Bhuvanagiri,Ramannapeta,208062,Ramannapet,09-01-2024,2,2024,January
Nizamabad,Sirkonda,209795,Hussain Nagar,09-01-2024,2,2024,January
Yadadri Bhuvanagiri,Ramannapeta,208062,Ramannapet,09-01-2024,1,2024,January
Khammam ,Thallada,202752,Thallada,09-01-2024,2,2024,January
Khammam ,Kallur,202366,Kalluru,09-01-2024,1,2024,January
Yadadri Bhuvanagiri,Ramannapeta,208062,Ramannapet,09-01-2024,1,2024,January
Nizamabad,Kotgiri,209519,Suddulam,09-02-2023,2,2023,February
Jogulamba Gadwal ,Maldakal,205638,Maldakal,09-02-2023,2,2023,February
Kamareddy ,Nasurullabad,209319,Nasrullabad,09-02-2023,1,2023,February
Khammam ,Khammam (Rural),202414,M.Venkatayapalem,09-02-2023,1,2023,February
Adilabad ,Ichoda,195151,Ichoda,09-02-2023,1,2023,February
Sangareddy ,Kangti,257926,Sukkaltheerth,09-02-2023,1,2023,February
Sangareddy ,Kangti,206375,Kangti,09-02-2023,2,2023,February
Sangareddy ,Kangti,206375,Kangti,09-02-2023,2,2023,February
Sangareddy ,Kangti,206375,Kangti,09-02-2023,2,2023,February
Nizamabad,Indalwai,209370,Sirnapally,09-02-2023,1,2023,February
Adilabad ,Ichoda,195151,Ichoda,09-02-2023,2,2023,February
Sangareddy ,Kalher,206354,Mardi,09-02-2023,2,2023,February
Adilabad ,Ichoda,195151,Ichoda,09-02-2023,2,2023,February
Sangareddy ,Sirgapoor,206362,Sirgapoor,09-02-2023,1,2023,February
Rangareddy,Kondurg,205422,Kondurg,09-02-2023,2,2023,February
Sangareddy ,Jharasangam,206311,Jharsangam,09-02-2023,1,2023,February
Kumuram Bheem Asifabad ,Bejjur,194974,Papanpet,09-02-2023,1,2023,February
Narayanpet,Narayanpet,205741,Shernapally,09-02-2023,2,2023,February
Yadadri Bhuvanagiri,Valigonda,208182,Arrur,09-03-2023,2,2023,March
Adilabad ,Neradigonda,195571,Neradigonda,09-03-2023,1,2023,March
Mahabubnagar,Chinnachintakunta,204992,Chinnachintakunta,09-03-2023,2,2023,March
Nizamabad,Rudrur,278949,Suleman Nagar,09-03-2023,2,2023,March
Kamareddy ,Pitlam,209753,Pitlam,09-03-2023,2,2023,March
Nirmal,Mudhole,195522,Mudhole,09-03-2023,2,2023,March
Kamareddy ,Pitlam,209753,Pitlam,09-03-2023,2,2023,March
Nizamabad,Varni,209843,Jakora,09-03-2023,2,2023,March
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,09-03-2023,1,2023,March
Mahabubnagar,Koilkonda,205372,Ankilla,09-03-2023,1,2023,March
Kamareddy ,Pitlam,209753,Pitlam,09-03-2023,1,2023,March
Rajanna Sircilla,Mustabad,201702,Musthabad,09-03-2023,1,2023,March
Adilabad ,Boath,195047,Boath (B),09-05-2023,1,2023,May
Sangareddy ,Kandi,206870,Kandi,09-05-2023,1,2023,May
Sangareddy ,Kandi,206870,Kandi,09-05-2023,1,2023,May
Kamareddy ,Bichkunda,209282,Bichkunda,09-05-2023,2,2023,May
Medak,Alladurg,206079,Alladurg,09-05-2023,1,2023,May
Adilabad ,Boath,195047,Boath (B),09-05-2023,1,2023,May
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,09-05-2023,2,2023,May
Adilabad ,Utnoor,195751,Utnur,09-05-2023,2,2023,May
Adilabad ,Utnoor,195751,Utnur,09-05-2023,2,2023,May
Nizamabad,Sirkonda,209806,Ravutla,09-06-2023,2,2023,June
Medak,Alladurg,206079,Alladurg,09-06-2023,2,2023,June
Medak,Papannapet,206710,Papannapet,09-06-2023,1,2023,June
Sangareddy ,Patancheru,206723,Isnapur,09-06-2023,2,2023,June
Yadadri Bhuvanagiri,Atmakur(M),207133,Athmakur,09-06-2023,2,2023,June
Rajanna Sircilla,Mustabad,201702,Musthabad,09-06-2023,1,2023,June
Sangareddy ,Patancheru,206723,Isnapur,09-06-2023,2,2023,June
Rajanna Sircilla,Mustabad,201702,Musthabad,09-06-2023,1,2023,June
Rajanna Sircilla,Mustabad,201702,Musthabad,09-06-2023,1,2023,June
Sangareddy ,Patancheru,206723,Isnapur,09-06-2023,1,2023,June
Sangareddy ,Patancheru,206723,Isnapur,09-06-2023,2,2023,June
Sangareddy ,Patancheru,206723,Isnapur,09-06-2023,2,2023,June
Nizamabad,Indalwai,209370,Sirnapally,09-07-2023,1,2023,July
Siddipet,Siddipet Urban,206954,Mittapalle,09-08-2023,1,2023,August
Mulugu,Tadvai,214184,Tadvai,09-08-2023,1,2023,August
Kamareddy ,Madnur,209574,Madnur,09-08-2023,2,2023,August
Wanaparthy,Peddamandadi,205866,Peddamandadi,09-08-2023,2,2023,August
Yadadri Bhuvanagiri,Rajapet,208045,Rajapet,09-08-2023,1,2023,August
Nalgonda,Kondamallepally,280489,Vadtyatanda,09-08-2023,1,2023,August
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,09-08-2023,1,2023,August
Nagarkurnool,Veldanda,206029,Bollampally,09-08-2023,2,2023,August
Sangareddy ,Narayankhed,206642,Sanjeevarao Pet,09-08-2023,2,2023,August
Rangareddy,Maheshwaram,210179,Maheshwaram,09-08-2023,2,2023,August
Medchal Malkajigiri,Shamirpet,210464,Shameerpet,09-08-2023,1,2023,August
Rangareddy,Maheshwaram,210179,Maheshwaram,09-08-2023,2,2023,August
Jogulamba Gadwal ,Maldakal,205638,Maldakal,09-08-2023,1,2023,August
Wanaparthy,Pebbair,205817,Gummadam,09-08-2023,2,2023,August
Kumuram Bheem Asifabad ,Bejjur,194959,Bejjur,09-09-2023,2,2023,September
Adilabad ,Utnoor,195751,Utnur,09-09-2023,2,2023,September
Adilabad ,Ichoda,195151,Ichoda,09-09-2023,1,2023,September
Jogulamba Gadwal ,Maldakal,205638,Maldakal,09-09-2023,2,2023,September
Adilabad ,Utnoor,195751,Utnur,09-09-2023,1,2023,September
Adilabad ,Ichoda,195151,Ichoda,09-09-2023,1,2023,September
Adilabad ,Ichoda,195151,Ichoda,09-09-2023,2,2023,September
Nagarkurnool,Vangoor,205995,Rangapur,09-09-2023,1,2023,September
Rajanna Sircilla,Mustabad,201702,Musthabad,09-09-2023,1,2023,September
Nizamabad,Nandipet,209661,Siddapoor,09-09-2023,2,2023,September
Jogulamba Gadwal ,Maldakal,205638,Maldakal,09-09-2023,2,2023,September
Khammam ,Madhira,202555,Dendukuru,09-10-2023,1,2023,October
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,09-10-2023,2,2023,October
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,09-10-2023,2,2023,October
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,09-11-2023,2,2023,November
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,09-11-2023,2,2023,November
Medchal Malkajigiri,Shamirpet,210450,Bomraspet,09-11-2023,1,2023,November
Mahabubabad,Chinnagudur,213829,Uggampally,09-11-2023,1,2023,November
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,09-11-2023,1,2023,November
Medchal Malkajigiri,Shamirpet,210450,Bomraspet,09-11-2023,1,2023,November
Nagarkurnool,Padara,204858,Vankeswaram,09-11-2023,2,2023,November
Nagarkurnool,Padara,204858,Vankeswaram,09-11-2023,2,2023,November
Kamareddy ,Machareddy,209551,Machareddy,09-11-2023,2,2023,November
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,09-11-2023,2,2023,November
Rangareddy,Shamshabad,210485,Peddashapur,09-11-2023,1,2023,November
Siddipet,Mulug,206568,Lakshmakkapalle,09-11-2023,2,2023,November
Nizamabad,Varni,279909,Kokaldas Thanda,09-11-2023,1,2023,November
Medak,Papannapet,206710,Papannapet,09-11-2023,1,2023,November
Nirmal,Mudhole,195522,Mudhole,09-11-2023,1,2023,November
Khammam ,Vemsoor,202819,Vemsoor,09-11-2023,2,2023,November
Bhadradri Kothagudem ,Karakagudem,202674,Karakagudem,09-11-2023,2,2023,November
Hanumakonda,Bheemadevarapalli,200973,Mulkanoor,10-01-2023,1,2023,January
Nizamabad,Varni,279912,Chilaka Thanda,10-01-2023,1,2023,January
Nizamabad,Varni,279912,Chilaka Thanda,10-01-2023,2,2023,January
Sangareddy ,Sirgapoor,278728,Jemla Thanda,10-01-2023,2,2023,January
Kumuram Bheem Asifabad ,Kouthala,195383,Talodi,10-01-2023,1,2023,January
Nizamabad,Sirkonda,209806,Ravutla,10-01-2023,1,2023,January
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,10-01-2023,2,2023,January
Wanaparthy,Chinnambavi,280763,Ammaipally,10-01-2023,2,2023,January
Adilabad ,Boath,195047,Boath (B),10-01-2023,2,2023,January
Jogulamba Gadwal ,Maldakal,205638,Maldakal,10-01-2023,1,2023,January
Kumuram Bheem Asifabad ,Asifabad,194932,Ada,10-01-2023,1,2023,January
Nizamabad,Rudrur,278949,Suleman Nagar,10-01-2023,1,2023,January
Nizamabad,Kotgiri,209510,Kotgir,10-01-2023,1,2023,January
Mulugu,Venkatapuram,202829,Venkatapuram,10-01-2023,2,2023,January
Rajanna Sircilla,Mustabad,201702,Musthabad,10-01-2023,1,2023,January
Rajanna Sircilla,Mustabad,201702,Musthabad,10-01-2023,1,2023,January
Yadadri Bhuvanagiri,Atmakur(M),207133,Athmakur,10-01-2023,2,2023,January
Nizamabad,Rudrur,278949,Suleman Nagar,10-01-2023,1,2023,January
Yadadri Bhuvanagiri,Rajapet,208045,Rajapet,10-01-2023,1,2023,January
Hanumakonda,Bheemadevarapalli,200973,Mulkanoor,10-01-2023,1,2023,January
Jogulamba Gadwal ,Maldakal,205638,Maldakal,10-01-2023,2,2023,January
Rangareddy,Maheshwaram,210179,Maheshwaram,10-01-2023,2,2023,January
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,10-01-2023,2,2023,January
Sangareddy ,Kangti,278833,Naganpally,10-01-2023,2,2023,January
Kumuram Bheem Asifabad ,Rebbena,195613,Rebbana,10-01-2023,1,2023,January
Nirmal,Mudhole,195522,Mudhole,10-01-2023,1,2023,January
Medak,Papannapet,206710,Papannapet,10-01-2023,1,2023,January
Medak,Papannapet,206710,Papannapet,10-01-2023,2,2023,January
Kumuram Bheem Asifabad ,Tiryani,281938,Chintapally,10-01-2024,1,2024,January
Kumuram Bheem Asifabad ,Tiryani,281938,Chintapally,10-01-2024,2,2024,January
Nizamabad,Mendora,209217,Mendora,10-01-2024,1,2024,January
Kumuram Bheem Asifabad ,Tiryani,281938,Chintapally,10-01-2024,2,2024,January
Nizamabad,Renjal,209764,Satapur,10-01-2024,2,2024,January
Narayanpet,Dhanwada,205055,Dhanwada,10-01-2024,2,2024,January
Sangareddy ,Nagalgidda,278694,Gopya Naik Thanda,10-01-2024,1,2024,January
Sangareddy ,Sirgapoor,278707,Goudgaon,10-01-2024,2,2024,January
Narayanpet,Dhanwada,205055,Dhanwada,10-01-2024,2,2024,January
Sangareddy ,Nagalgidda,278694,Gopya Naik Thanda,10-01-2024,1,2024,January
Sangareddy ,Nagalgidda,278694,Gopya Naik Thanda,10-01-2024,1,2024,January
Sangareddy ,Nagalgidda,278694,Gopya Naik Thanda,10-01-2024,1,2024,January
Narayanpet,Dhanwada,205055,Dhanwada,10-01-2024,2,2024,January
Jogulamba Gadwal ,Ieeja,204789,Chinnatandrapad,10-01-2024,1,2024,January
Sangareddy ,Nagalgidda,278694,Gopya Naik Thanda,10-01-2024,1,2024,January
Sangareddy ,Nagalgidda,278694,Gopya Naik Thanda,10-01-2024,1,2024,January
Narayanpet,Dhanwada,205055,Dhanwada,10-01-2024,1,2024,January
Kumuram Bheem Asifabad ,Tiryani,281938,Chintapally,10-01-2024,1,2024,January
Nizamabad,Dharpalle,209359,Dharpally,10-01-2024,2,2024,January
Nizamabad,Rudrur,278949,Suleman Nagar,10-01-2024,1,2024,January
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,10-01-2024,2,2024,January
Narayanpet,Dhanwada,205055,Dhanwada,10-01-2024,1,2024,January
Kumuram Bheem Asifabad ,Tiryani,281938,Chintapally,10-01-2024,1,2024,January
Narayanpet,Dhanwada,205055,Dhanwada,10-01-2024,2,2024,January
Rajanna Sircilla,Mustabad,201702,Musthabad,10-02-2023,1,2023,February
Mahabubnagar,Moosapet,204771,Janampet,10-02-2023,1,2023,February
Mahabubabad,Gangaram,213696,Gangaram,10-02-2023,2,2023,February
Medchal Malkajigiri,Keesara,210136,Keesara,10-02-2023,2,2023,February
Mahabubnagar,Jadcherla,205277,Gangapoor,10-02-2023,1,2023,February
Hanumakonda,Bheemadevarapalli,200973,Mulkanoor,10-02-2023,1,2023,February
Sangareddy ,Kangti,206375,Kangti,10-02-2023,1,2023,February
Sangareddy ,Kangti,206375,Kangti,10-02-2023,1,2023,February
Sangareddy ,Kangti,206375,Kangti,10-02-2023,1,2023,February
Nizamabad,Indalwai,209370,Sirnapally,10-02-2023,1,2023,February
Bhadradri Kothagudem ,Dammapeta,202295,Patwarigudem,10-02-2023,2,2023,February
Jogulamba Gadwal ,Gadwal,205145,Atmakur,10-02-2023,2,2023,February
Nagarkurnool,Nagarkurnool,205716,Peddamuddunoor,10-02-2023,1,2023,February
Kamareddy ,Madnur,209574,Madnur,10-02-2023,1,2023,February
Rajanna Sircilla,Mustabad,201702,Musthabad,10-02-2023,1,2023,February
Nizamabad,Varni,279909,Kokaldas Thanda,10-02-2023,1,2023,February
Mahabubnagar,Moosapet,204771,Janampet,10-02-2023,1,2023,February
Jogulamba Gadwal ,Maldakal,205638,Maldakal,10-02-2023,1,2023,February
Medak,Kulcharam,206471,Pothamshettipalle,10-03-2023,2,2023,March
Medak,Kulcharam,206471,Pothamshettipalle,10-03-2023,2,2023,March
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,10-03-2023,1,2023,March
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,10-03-2023,1,2023,March
Medak,Alladurg,206079,Alladurg,10-03-2023,2,2023,March
Mahabubnagar,Jadcherla,205277,Gangapoor,10-03-2023,1,2023,March
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,10-03-2023,2,2023,March
Nizamabad,Bheemgal,209247,Badabheemgal,10-03-2023,1,2023,March
Jogulamba Gadwal ,Maldakal,205638,Maldakal,10-03-2023,1,2023,March
Wanaparthy,Ghanpur,205172,Ghanpur,10-03-2023,1,2023,March
Wanaparthy,Ghanpur,205172,Ghanpur,10-03-2023,2,2023,March
Rajanna Sircilla,Mustabad,201702,Musthabad,10-03-2023,2,2023,March
Khammam ,Kallur,202366,Kalluru,10-03-2023,2,2023,March
Nizamabad,Sirkonda,209795,Hussain Nagar,10-03-2023,2,2023,March
Medak,Alladurg,206079,Alladurg,10-03-2023,1,2023,March
Kamareddy ,Nasurullabad,209319,Nasrullabad,10-03-2023,1,2023,March
Medak,Alladurg,206079,Alladurg,10-03-2023,2,2023,March
Nirmal,Basar,195509,Basar,10-04-2023,2,2023,April
Narayanpet,Krishna,205577,Thangadigi,10-04-2023,2,2023,April
Kumuram Bheem Asifabad ,Bejjur,194959,Bejjur,10-04-2023,1,2023,April
Yadadri Bhuvanagiri,Valigonda,208182,Arrur,10-04-2023,2,2023,April
Kumuram Bheem Asifabad ,Bejjur,194959,Bejjur,10-04-2023,2,2023,April
Kamareddy ,Bichkunda,209282,Bichkunda,10-04-2023,2,2023,April
Medak,Papannapet,206710,Papannapet,10-04-2023,2,2023,April
Medak,Papannapet,206710,Papannapet,10-04-2023,1,2023,April
Sangareddy ,Kandi,206870,Kandi,10-04-2023,2,2023,April
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,10-04-2023,2,2023,April
Medak,Papannapet,206710,Papannapet,10-04-2023,2,2023,April
Nagarkurnool,Uppununthala,205954,Mamillapally,10-04-2023,2,2023,April
Medak,Papannapet,206710,Papannapet,10-04-2023,2,2023,April
Rajanna Sircilla,Mustabad,201702,Musthabad,10-04-2023,2,2023,April
Rajanna Sircilla,Mustabad,201702,Musthabad,10-04-2023,1,2023,April
Medak,Papannapet,206710,Papannapet,10-04-2023,1,2023,April
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,10-04-2023,2,2023,April
Medak,Chegunta,278706,Kareemnagar,10-04-2023,1,2023,April
Medak,Papannapet,206710,Papannapet,10-04-2023,1,2023,April
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,10-04-2023,1,2023,April
Bhadradri Kothagudem ,Karakagudem,202674,Karakagudem,10-04-2023,1,2023,April
Medak,Chegunta,278706,Kareemnagar,10-04-2023,2,2023,April
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,10-04-2023,1,2023,April
Medak,Yeldurthy,207047,Kuknoor,10-04-2023,2,2023,April
Yadadri Bhuvanagiri,Valigonda,208182,Arrur,10-04-2023,2,2023,April
Kamareddy ,Madnur,209574,Madnur,10-04-2023,2,2023,April
Mulugu,Mulugu,213869,Mallampalle,10-04-2023,1,2023,April
Rangareddy,Moinabad,210259,Moinabad,10-04-2023,1,2023,April
Yadadri Bhuvanagiri,Valigonda,208182,Arrur,10-04-2023,2,2023,April
Rajanna Sircilla,Mustabad,201702,Musthabad,10-05-2023,1,2023,May
Rangareddy,Moinabad,210259,Moinabad,10-05-2023,2,2023,May
Adilabad ,Utnoor,195751,Utnur,10-05-2023,1,2023,May
Bhadradri Kothagudem ,Yellandu,202860,Komararam,10-05-2023,2,2023,May
Medak,Alladurg,206079,Alladurg,10-05-2023,1,2023,May
Wanaparthy,Pebbair,205813,Ayyavaripally,10-05-2023,1,2023,May
Bhadradri Kothagudem ,Dammapeta,202295,Patwarigudem,10-05-2023,1,2023,May
Nalgonda,Dameracherla,207396,Damercherla,10-05-2023,1,2023,May
Mahabubnagar,Mahabubnagar ,205595,Kotakadira,10-05-2023,2,2023,May
Adilabad ,Ichoda,195151,Ichoda,10-05-2023,2,2023,May
Rangareddy,Maheshwaram,210179,Maheshwaram,10-05-2023,2,2023,May
Kumuram Bheem Asifabad ,Bejjur,194959,Bejjur,10-06-2023,2,2023,June
Kumuram Bheem Asifabad ,Bejjur,194959,Bejjur,10-06-2023,1,2023,June
Mahabubnagar,Addakal,204767,Addakal,10-06-2023,2,2023,June
